ID,PATH,TYPE
5060,DATASET/G/G-4397,GALAXY
5061,DATASET/G/G-4398,GALAXY
5062,DATASET/G/G-4399,GALAXY
5063,DATASET/G/G-4400,GALAXY
5064,DATASET/G/G-4401,GALAXY
5065,DATASET/G/G-4402,GALAXY
5066,DATASET/G/G-4403,GALAXY
5067,DATASET/G/G-4404,GALAXY
5068,DATASET/G/G-4405,GALAXY
5069,DATASET/G/G-4406,GALAXY
5070,DATASET/G/G-4407,GALAXY
5071,DATASET/G/G-4408,GALAXY
5072,DATASET/G/G-4409,GALAXY
5073,DATASET/G/G-4410,GALAXY
5074,DATASET/G/G-4411,GALAXY
5075,DATASET/G/G-4412,GALAXY
5076,DATASET/G/G-4413,GALAXY
5077,DATASET/G/G-4414,GALAXY
5078,DATASET/G/G-4415,GALAXY
5079,DATASET/G/G-4416,GALAXY
5080,DATASET/G/G-4417,GALAXY
5081,DATASET/G/G-4418,GALAXY
5082,DATASET/G/G-4419,GALAXY
5083,DATASET/G/G-4420,GALAXY
5084,DATASET/G/G-4421,GALAXY
5085,DATASET/G/G-4422,GALAXY
5086,DATASET/G/G-4423,GALAXY
5087,DATASET/G/G-4424,GALAXY
5088,DATASET/G/G-4425,GALAXY
5089,DATASET/G/G-4426,GALAXY
5090,DATASET/G/G-4427,GALAXY
5091,DATASET/G/G-4428,GALAXY
5092,DATASET/G/G-4429,GALAXY
5093,DATASET/G/G-4430,GALAXY
5094,DATASET/G/G-4431,GALAXY
5095,DATASET/G/G-4432,GALAXY
5096,DATASET/G/G-4433,GALAXY
5097,DATASET/G/G-4434,GALAXY
5098,DATASET/G/G-4435,GALAXY
5099,DATASET/G/G-4436,GALAXY
5100,DATASET/G/G-4437,GALAXY
5101,DATASET/G/G-4438,GALAXY
5102,DATASET/G/G-4439,GALAXY
5103,DATASET/G/G-4440,GALAXY
5104,DATASET/G/G-4441,GALAXY
5105,DATASET/G/G-4442,GALAXY
5106,DATASET/G/G-4443,GALAXY
5107,DATASET/G/G-4444,GALAXY
5108,DATASET/G/G-4445,GALAXY
5109,DATASET/G/G-4446,GALAXY
5110,DATASET/G/G-4447,GALAXY
5111,DATASET/G/G-4448,GALAXY
5112,DATASET/G/G-4449,GALAXY
5113,DATASET/G/G-4450,GALAXY
5114,DATASET/G/G-4451,GALAXY
5115,DATASET/G/G-4452,GALAXY
5116,DATASET/G/G-4453,GALAXY
5117,DATASET/G/G-4454,GALAXY
5118,DATASET/G/G-4455,GALAXY
5119,DATASET/G/G-4456,GALAXY
5120,DATASET/G/G-4457,GALAXY
5121,DATASET/G/G-4458,GALAXY
5122,DATASET/G/G-4459,GALAXY
5123,DATASET/G/G-4460,GALAXY
5124,DATASET/G/G-4461,GALAXY
5125,DATASET/G/G-4462,GALAXY
5126,DATASET/G/G-4463,GALAXY
5127,DATASET/G/G-4464,GALAXY
5128,DATASET/G/G-4465,GALAXY
5129,DATASET/G/G-4466,GALAXY
5130,DATASET/G/G-4467,GALAXY
5131,DATASET/G/G-4468,GALAXY
5132,DATASET/G/G-4469,GALAXY
5133,DATASET/G/G-4470,GALAXY
5134,DATASET/G/G-4471,GALAXY
5135,DATASET/G/G-4472,GALAXY
5136,DATASET/G/G-4473,GALAXY
5137,DATASET/G/G-4474,GALAXY
5138,DATASET/G/G-4475,GALAXY
5139,DATASET/G/G-4476,GALAXY
5140,DATASET/G/G-4477,GALAXY
5141,DATASET/G/G-4478,GALAXY
5142,DATASET/G/G-4479,GALAXY
5143,DATASET/G/G-4480,GALAXY
5144,DATASET/G/G-4481,GALAXY
5145,DATASET/G/G-4482,GALAXY
5146,DATASET/G/G-4483,GALAXY
5147,DATASET/G/G-4484,GALAXY
5148,DATASET/G/G-4485,GALAXY
5149,DATASET/G/G-4486,GALAXY
5150,DATASET/G/G-4487,GALAXY
5151,DATASET/G/G-4488,GALAXY
5152,DATASET/G/G-4489,GALAXY
5153,DATASET/G/G-4490,GALAXY
5154,DATASET/G/G-4491,GALAXY
5155,DATASET/G/G-4492,GALAXY
5156,DATASET/G/G-4493,GALAXY
5157,DATASET/G/G-4494,GALAXY
5158,DATASET/G/G-4495,GALAXY
5159,DATASET/G/G-4496,GALAXY
5160,DATASET/G/G-4497,GALAXY
5161,DATASET/G/G-4498,GALAXY
5162,DATASET/G/G-4499,GALAXY
5163,DATASET/G/G-4500,GALAXY
5164,DATASET/G/G-4501,GALAXY
5165,DATASET/G/G-4502,GALAXY
5166,DATASET/G/G-4503,GALAXY
5167,DATASET/G/G-4504,GALAXY
5168,DATASET/G/G-4505,GALAXY
5169,DATASET/G/G-4506,GALAXY
5170,DATASET/G/G-4507,GALAXY
5171,DATASET/G/G-4508,GALAXY
5172,DATASET/G/G-4509,GALAXY
5173,DATASET/G/G-4510,GALAXY
5174,DATASET/G/G-4511,GALAXY
5175,DATASET/G/G-4512,GALAXY
5176,DATASET/G/G-4513,GALAXY
5177,DATASET/G/G-4514,GALAXY
5178,DATASET/G/G-4515,GALAXY
5179,DATASET/G/G-4516,GALAXY
5180,DATASET/G/G-4517,GALAXY
5181,DATASET/G/G-4518,GALAXY
5182,DATASET/G/G-4519,GALAXY
5183,DATASET/G/G-4520,GALAXY
5184,DATASET/G/G-4521,GALAXY
5185,DATASET/G/G-4522,GALAXY
5186,DATASET/G/G-4523,GALAXY
5187,DATASET/G/G-4524,GALAXY
5188,DATASET/G/G-4525,GALAXY
5189,DATASET/G/G-4526,GALAXY
5190,DATASET/G/G-4527,GALAXY
5191,DATASET/G/G-4528,GALAXY
5192,DATASET/G/G-4529,GALAXY
5193,DATASET/G/G-4530,GALAXY
5194,DATASET/G/G-4531,GALAXY
5195,DATASET/G/G-4532,GALAXY
5196,DATASET/G/G-4533,GALAXY
5197,DATASET/G/G-4534,GALAXY
5198,DATASET/G/G-4535,GALAXY
5199,DATASET/G/G-4536,GALAXY
5200,DATASET/G/G-4537,GALAXY
5201,DATASET/G/G-4538,GALAXY
5202,DATASET/G/G-4539,GALAXY
5203,DATASET/G/G-4540,GALAXY
5204,DATASET/G/G-4541,GALAXY
5205,DATASET/G/G-4542,GALAXY
5206,DATASET/G/G-4543,GALAXY
5207,DATASET/G/G-4544,GALAXY
5208,DATASET/G/G-4545,GALAXY
5209,DATASET/G/G-4546,GALAXY
5210,DATASET/G/G-4547,GALAXY
5211,DATASET/G/G-4548,GALAXY
5212,DATASET/G/G-4549,GALAXY
5213,DATASET/G/G-4550,GALAXY
5214,DATASET/G/G-4551,GALAXY
5215,DATASET/G/G-4552,GALAXY
5216,DATASET/G/G-4553,GALAXY
5217,DATASET/G/G-4554,GALAXY
5218,DATASET/G/G-4555,GALAXY
5219,DATASET/G/G-4556,GALAXY
5220,DATASET/G/G-4557,GALAXY
5221,DATASET/G/G-4558,GALAXY
5222,DATASET/G/G-4559,GALAXY
5223,DATASET/G/G-4560,GALAXY
5224,DATASET/G/G-4561,GALAXY
5225,DATASET/G/G-4562,GALAXY
5226,DATASET/G/G-4563,GALAXY
5227,DATASET/G/G-4564,GALAXY
5228,DATASET/G/G-4565,GALAXY
5229,DATASET/G/G-4566,GALAXY
5230,DATASET/G/G-4567,GALAXY
5231,DATASET/G/G-4568,GALAXY
5232,DATASET/G/G-4569,GALAXY
5233,DATASET/G/G-4570,GALAXY
5234,DATASET/G/G-4571,GALAXY
5235,DATASET/G/G-4572,GALAXY
5236,DATASET/G/G-4573,GALAXY
5237,DATASET/G/G-4574,GALAXY
5238,DATASET/G/G-4575,GALAXY
5239,DATASET/G/G-4576,GALAXY
5240,DATASET/G/G-4577,GALAXY
5241,DATASET/G/G-4578,GALAXY
5242,DATASET/G/G-4579,GALAXY
5243,DATASET/G/G-4580,GALAXY
5244,DATASET/G/G-4581,GALAXY
5245,DATASET/G/G-4582,GALAXY
5246,DATASET/G/G-4583,GALAXY
5247,DATASET/G/G-4584,GALAXY
5248,DATASET/G/G-4585,GALAXY
5249,DATASET/G/G-4586,GALAXY
5250,DATASET/G/G-4587,GALAXY
5251,DATASET/G/G-4588,GALAXY
5252,DATASET/G/G-4589,GALAXY
5253,DATASET/G/G-4590,GALAXY
5254,DATASET/G/G-4591,GALAXY
5255,DATASET/G/G-4592,GALAXY
5256,DATASET/G/G-4593,GALAXY
5257,DATASET/G/G-4594,GALAXY
5258,DATASET/G/G-4595,GALAXY
5259,DATASET/G/G-4596,GALAXY
5260,DATASET/G/G-4597,GALAXY
5261,DATASET/G/G-4598,GALAXY
5262,DATASET/G/G-4599,GALAXY
5263,DATASET/G/G-4600,GALAXY
5264,DATASET/G/G-4601,GALAXY
5265,DATASET/G/G-4602,GALAXY
5266,DATASET/G/G-4603,GALAXY
5267,DATASET/G/G-4604,GALAXY
5268,DATASET/G/G-4605,GALAXY
5269,DATASET/G/G-4606,GALAXY
5270,DATASET/G/G-4607,GALAXY
5271,DATASET/G/G-4608,GALAXY
5272,DATASET/G/G-4609,GALAXY
5273,DATASET/G/G-4610,GALAXY
5274,DATASET/G/G-4611,GALAXY
5275,DATASET/G/G-4612,GALAXY
5276,DATASET/G/G-4613,GALAXY
5277,DATASET/G/G-4614,GALAXY
5278,DATASET/G/G-4615,GALAXY
5279,DATASET/G/G-4616,GALAXY
5280,DATASET/G/G-4617,GALAXY
5281,DATASET/G/G-4618,GALAXY
5282,DATASET/G/G-4619,GALAXY
5283,DATASET/G/G-4620,GALAXY
5284,DATASET/G/G-4621,GALAXY
5285,DATASET/G/G-4622,GALAXY
5286,DATASET/G/G-4623,GALAXY
5287,DATASET/G/G-4624,GALAXY
5288,DATASET/G/G-4625,GALAXY
5289,DATASET/G/G-4626,GALAXY
5290,DATASET/G/G-4627,GALAXY
5291,DATASET/G/G-4628,GALAXY
5292,DATASET/G/G-4629,GALAXY
5293,DATASET/G/G-4630,GALAXY
5294,DATASET/G/G-4631,GALAXY
5295,DATASET/G/G-4632,GALAXY
5296,DATASET/G/G-4633,GALAXY
5297,DATASET/G/G-4634,GALAXY
5298,DATASET/G/G-4635,GALAXY
5299,DATASET/G/G-4636,GALAXY
5300,DATASET/G/G-4637,GALAXY
5301,DATASET/G/G-4638,GALAXY
5302,DATASET/G/G-4639,GALAXY
5303,DATASET/G/G-4640,GALAXY
5304,DATASET/G/G-4641,GALAXY
5305,DATASET/G/G-4642,GALAXY
5306,DATASET/G/G-4643,GALAXY
5307,DATASET/G/G-4644,GALAXY
5308,DATASET/G/G-4645,GALAXY
5309,DATASET/G/G-4646,GALAXY
5310,DATASET/G/G-4647,GALAXY
5311,DATASET/G/G-4648,GALAXY
5312,DATASET/G/G-4649,GALAXY
5313,DATASET/G/G-4650,GALAXY
5314,DATASET/G/G-4651,GALAXY
5315,DATASET/G/G-4652,GALAXY
5316,DATASET/G/G-4653,GALAXY
5317,DATASET/G/G-4654,GALAXY
5318,DATASET/G/G-4655,GALAXY
5319,DATASET/G/G-4656,GALAXY
5320,DATASET/G/G-4657,GALAXY
5321,DATASET/G/G-4658,GALAXY
5322,DATASET/G/G-4659,GALAXY
5323,DATASET/G/G-4660,GALAXY
5324,DATASET/G/G-4661,GALAXY
5325,DATASET/G/G-4662,GALAXY
5326,DATASET/G/G-4663,GALAXY
5327,DATASET/G/G-4664,GALAXY
5328,DATASET/G/G-4665,GALAXY
5329,DATASET/G/G-4666,GALAXY
5330,DATASET/G/G-4667,GALAXY
5331,DATASET/G/G-4668,GALAXY
5332,DATASET/G/G-4669,GALAXY
5333,DATASET/G/G-4670,GALAXY
5334,DATASET/G/G-4671,GALAXY
5335,DATASET/G/G-4672,GALAXY
5336,DATASET/G/G-4673,GALAXY
5337,DATASET/G/G-4674,GALAXY
5338,DATASET/G/G-4675,GALAXY
5339,DATASET/G/G-4676,GALAXY
5340,DATASET/G/G-4677,GALAXY
5341,DATASET/G/G-4678,GALAXY
5342,DATASET/G/G-4679,GALAXY
5343,DATASET/G/G-4680,GALAXY
5344,DATASET/G/G-4681,GALAXY
5345,DATASET/G/G-4682,GALAXY
5346,DATASET/G/G-4683,GALAXY
5347,DATASET/G/G-4684,GALAXY
5348,DATASET/G/G-4685,GALAXY
5349,DATASET/G/G-4686,GALAXY
5350,DATASET/G/G-4687,GALAXY
5351,DATASET/G/G-4688,GALAXY
5352,DATASET/G/G-4689,GALAXY
5353,DATASET/G/G-4690,GALAXY
5354,DATASET/G/G-4691,GALAXY
5355,DATASET/G/G-4692,GALAXY
5356,DATASET/G/G-4693,GALAXY
5357,DATASET/G/G-4694,GALAXY
5358,DATASET/G/G-4695,GALAXY
5359,DATASET/G/G-4696,GALAXY
5360,DATASET/G/G-4697,GALAXY
5361,DATASET/G/G-4698,GALAXY
5362,DATASET/G/G-4699,GALAXY
5363,DATASET/G/G-4700,GALAXY
5364,DATASET/G/G-4701,GALAXY
5365,DATASET/G/G-4702,GALAXY
5366,DATASET/G/G-4703,GALAXY
5367,DATASET/G/G-4704,GALAXY
5368,DATASET/G/G-4705,GALAXY
5369,DATASET/G/G-4706,GALAXY
5370,DATASET/G/G-4707,GALAXY
5371,DATASET/G/G-4708,GALAXY
5372,DATASET/G/G-4709,GALAXY
5373,DATASET/G/G-4710,GALAXY
5374,DATASET/G/G-4711,GALAXY
5375,DATASET/G/G-4712,GALAXY
5376,DATASET/G/G-4713,GALAXY
5377,DATASET/G/G-4714,GALAXY
5378,DATASET/G/G-4715,GALAXY
5379,DATASET/G/G-4716,GALAXY
5380,DATASET/G/G-4717,GALAXY
5381,DATASET/G/G-4718,GALAXY
5382,DATASET/G/G-4719,GALAXY
5383,DATASET/G/G-4720,GALAXY
5384,DATASET/G/G-4721,GALAXY
5385,DATASET/G/G-4722,GALAXY
5386,DATASET/G/G-4723,GALAXY
5387,DATASET/G/G-4724,GALAXY
5388,DATASET/G/G-4725,GALAXY
5389,DATASET/G/G-4726,GALAXY
5390,DATASET/G/G-4727,GALAXY
5391,DATASET/G/G-4728,GALAXY
5392,DATASET/G/G-4729,GALAXY
5393,DATASET/G/G-4730,GALAXY
5394,DATASET/G/G-4731,GALAXY
5395,DATASET/G/G-4732,GALAXY
5396,DATASET/G/G-4733,GALAXY
5397,DATASET/G/G-4734,GALAXY
5398,DATASET/G/G-4735,GALAXY
5399,DATASET/G/G-4736,GALAXY
5400,DATASET/G/G-4737,GALAXY
5401,DATASET/G/G-4738,GALAXY
5402,DATASET/G/G-4739,GALAXY
5403,DATASET/G/G-4740,GALAXY
5404,DATASET/G/G-4741,GALAXY
5405,DATASET/G/G-4742,GALAXY
5406,DATASET/G/G-4743,GALAXY
5407,DATASET/G/G-4744,GALAXY
5408,DATASET/G/G-4745,GALAXY
5409,DATASET/G/G-4746,GALAXY
5410,DATASET/G/G-4747,GALAXY
5411,DATASET/G/G-4748,GALAXY
5412,DATASET/G/G-4749,GALAXY
5413,DATASET/G/G-4750,GALAXY
5414,DATASET/G/G-4751,GALAXY
5415,DATASET/G/G-4752,GALAXY
5416,DATASET/G/G-4753,GALAXY
5417,DATASET/G/G-4754,GALAXY
5418,DATASET/G/G-4755,GALAXY
5419,DATASET/G/G-4756,GALAXY
5420,DATASET/G/G-4757,GALAXY
5421,DATASET/G/G-4758,GALAXY
5422,DATASET/G/G-4759,GALAXY
5423,DATASET/G/G-4760,GALAXY
5424,DATASET/G/G-4761,GALAXY
5425,DATASET/G/G-4762,GALAXY
5426,DATASET/G/G-4763,GALAXY
5427,DATASET/G/G-4764,GALAXY
5428,DATASET/G/G-4765,GALAXY
5429,DATASET/G/G-4766,GALAXY
5430,DATASET/G/G-4767,GALAXY
5431,DATASET/G/G-4768,GALAXY
5432,DATASET/G/G-4769,GALAXY
5433,DATASET/G/G-4770,GALAXY
5434,DATASET/G/G-4771,GALAXY
5435,DATASET/G/G-4772,GALAXY
5436,DATASET/G/G-4773,GALAXY
5437,DATASET/G/G-4774,GALAXY
5438,DATASET/G/G-4775,GALAXY
5439,DATASET/G/G-4776,GALAXY
5440,DATASET/G/G-4777,GALAXY
5441,DATASET/G/G-4778,GALAXY
5442,DATASET/G/G-4779,GALAXY
5443,DATASET/G/G-4780,GALAXY
5444,DATASET/G/G-4781,GALAXY
5445,DATASET/G/G-4782,GALAXY
5446,DATASET/G/G-4783,GALAXY
5447,DATASET/G/G-4784,GALAXY
5448,DATASET/G/G-4785,GALAXY
5449,DATASET/G/G-4786,GALAXY
5450,DATASET/G/G-4787,GALAXY
5451,DATASET/G/G-4788,GALAXY
5452,DATASET/G/G-4789,GALAXY
5453,DATASET/G/G-4790,GALAXY
5454,DATASET/G/G-4791,GALAXY
5455,DATASET/G/G-4792,GALAXY
5456,DATASET/G/G-4793,GALAXY
5457,DATASET/G/G-4794,GALAXY
5458,DATASET/G/G-4795,GALAXY
5459,DATASET/G/G-4796,GALAXY
5460,DATASET/G/G-4797,GALAXY
5461,DATASET/G/G-4798,GALAXY
5462,DATASET/G/G-4799,GALAXY
5463,DATASET/G/G-4800,GALAXY
5464,DATASET/G/G-4801,GALAXY
5465,DATASET/G/G-4802,GALAXY
5466,DATASET/G/G-4803,GALAXY
5467,DATASET/G/G-4804,GALAXY
5468,DATASET/G/G-4805,GALAXY
5469,DATASET/G/G-4806,GALAXY
5470,DATASET/G/G-4807,GALAXY
5471,DATASET/G/G-4808,GALAXY
5472,DATASET/G/G-4809,GALAXY
5473,DATASET/G/G-4810,GALAXY
5474,DATASET/G/G-4811,GALAXY
5475,DATASET/G/G-4812,GALAXY
5476,DATASET/G/G-4813,GALAXY
5477,DATASET/G/G-4814,GALAXY
5478,DATASET/G/G-4815,GALAXY
5479,DATASET/G/G-4816,GALAXY
5480,DATASET/G/G-4817,GALAXY
5481,DATASET/G/G-4818,GALAXY
5482,DATASET/G/G-4819,GALAXY
5483,DATASET/G/G-4820,GALAXY
5484,DATASET/G/G-4821,GALAXY
5485,DATASET/G/G-4822,GALAXY
5486,DATASET/G/G-4823,GALAXY
5487,DATASET/G/G-4824,GALAXY
5488,DATASET/G/G-4825,GALAXY
5489,DATASET/G/G-4826,GALAXY
5490,DATASET/G/G-4827,GALAXY
5491,DATASET/G/G-4828,GALAXY
5492,DATASET/G/G-4829,GALAXY
5493,DATASET/G/G-4830,GALAXY
5494,DATASET/G/G-4831,GALAXY
5495,DATASET/G/G-4832,GALAXY
5496,DATASET/G/G-4833,GALAXY
5497,DATASET/G/G-4834,GALAXY
5498,DATASET/G/G-4835,GALAXY
5499,DATASET/G/G-4836,GALAXY
5500,DATASET/G/G-4837,GALAXY
5501,DATASET/G/G-4838,GALAXY
5502,DATASET/G/G-4839,GALAXY
5503,DATASET/G/G-4840,GALAXY
5504,DATASET/G/G-4841,GALAXY
5505,DATASET/G/G-4842,GALAXY
5506,DATASET/G/G-4843,GALAXY
5507,DATASET/G/G-4844,GALAXY
5508,DATASET/G/G-4845,GALAXY
5509,DATASET/G/G-4846,GALAXY
5510,DATASET/G/G-4847,GALAXY
5511,DATASET/G/G-4848,GALAXY
5512,DATASET/G/G-4849,GALAXY
5513,DATASET/G/G-4850,GALAXY
5514,DATASET/G/G-4851,GALAXY
5515,DATASET/G/G-4852,GALAXY
5516,DATASET/G/G-4853,GALAXY
5517,DATASET/G/G-4854,GALAXY
5518,DATASET/G/G-4855,GALAXY
5519,DATASET/G/G-4856,GALAXY
5520,DATASET/G/G-4857,GALAXY
5521,DATASET/G/G-4858,GALAXY
5522,DATASET/G/G-4859,GALAXY
5523,DATASET/G/G-4860,GALAXY
5524,DATASET/G/G-4861,GALAXY
5525,DATASET/G/G-4862,GALAXY
5526,DATASET/G/G-4863,GALAXY
5527,DATASET/G/G-4864,GALAXY
5528,DATASET/G/G-4865,GALAXY
5529,DATASET/G/G-4866,GALAXY
5530,DATASET/G/G-4867,GALAXY
5531,DATASET/G/G-4868,GALAXY
5532,DATASET/G/G-4869,GALAXY
5533,DATASET/G/G-4870,GALAXY
5534,DATASET/G/G-4871,GALAXY
5535,DATASET/G/G-4872,GALAXY
5536,DATASET/G/G-4873,GALAXY
5537,DATASET/G/G-4874,GALAXY
5538,DATASET/G/G-4875,GALAXY
5539,DATASET/G/G-4876,GALAXY
5540,DATASET/G/G-4877,GALAXY
5541,DATASET/G/G-4878,GALAXY
5542,DATASET/G/G-4879,GALAXY
5543,DATASET/G/G-4880,GALAXY
5544,DATASET/G/G-4881,GALAXY
5545,DATASET/G/G-4882,GALAXY
5546,DATASET/G/G-4883,GALAXY
5547,DATASET/G/G-4884,GALAXY
5548,DATASET/G/G-4885,GALAXY
5549,DATASET/G/G-4886,GALAXY
5550,DATASET/G/G-4887,GALAXY
5551,DATASET/G/G-4888,GALAXY
5552,DATASET/G/G-4889,GALAXY
5553,DATASET/G/G-4890,GALAXY
5554,DATASET/G/G-4891,GALAXY
5555,DATASET/G/G-4892,GALAXY
5556,DATASET/G/G-4893,GALAXY
5557,DATASET/G/G-4894,GALAXY
5558,DATASET/G/G-4895,GALAXY
5559,DATASET/G/G-4896,GALAXY
5560,DATASET/G/G-4897,GALAXY
5561,DATASET/G/G-4898,GALAXY
5562,DATASET/G/G-4899,GALAXY
5563,DATASET/G/G-4900,GALAXY
5564,DATASET/G/G-4901,GALAXY
5565,DATASET/G/G-4902,GALAXY
5566,DATASET/G/G-4903,GALAXY
5567,DATASET/G/G-4904,GALAXY
5568,DATASET/G/G-4905,GALAXY
5569,DATASET/G/G-4906,GALAXY
5570,DATASET/G/G-4907,GALAXY
5571,DATASET/G/G-4908,GALAXY
5572,DATASET/G/G-4909,GALAXY
5573,DATASET/G/G-4910,GALAXY
5574,DATASET/G/G-4911,GALAXY
5575,DATASET/G/G-4912,GALAXY
5576,DATASET/G/G-4913,GALAXY
5577,DATASET/G/G-4914,GALAXY
5578,DATASET/G/G-4915,GALAXY
5579,DATASET/G/G-4916,GALAXY
5580,DATASET/G/G-4917,GALAXY
5581,DATASET/G/G-4918,GALAXY
5582,DATASET/G/G-4919,GALAXY
5583,DATASET/G/G-4920,GALAXY
5584,DATASET/G/G-4921,GALAXY
5585,DATASET/G/G-4922,GALAXY
5586,DATASET/G/G-4923,GALAXY
5587,DATASET/G/G-4924,GALAXY
5588,DATASET/G/G-4925,GALAXY
5589,DATASET/G/G-4926,GALAXY
5590,DATASET/G/G-4927,GALAXY
5591,DATASET/G/G-4928,GALAXY
5592,DATASET/G/G-4929,GALAXY
5593,DATASET/G/G-4930,GALAXY
5594,DATASET/G/G-4931,GALAXY
5595,DATASET/G/G-4932,GALAXY
5596,DATASET/G/G-4933,GALAXY
5597,DATASET/G/G-4934,GALAXY
5598,DATASET/G/G-4935,GALAXY
5599,DATASET/G/G-4936,GALAXY
5600,DATASET/G/G-4937,GALAXY
5601,DATASET/G/G-4938,GALAXY
5602,DATASET/G/G-4939,GALAXY
5603,DATASET/G/G-4940,GALAXY
5604,DATASET/G/G-4941,GALAXY
5605,DATASET/G/G-4942,GALAXY
5606,DATASET/G/G-4943,GALAXY
5607,DATASET/G/G-4944,GALAXY
5608,DATASET/G/G-4945,GALAXY
5609,DATASET/G/G-4946,GALAXY
5610,DATASET/G/G-4947,GALAXY
5611,DATASET/G/G-4948,GALAXY
5612,DATASET/G/G-4949,GALAXY
5613,DATASET/G/G-4950,GALAXY
5614,DATASET/G/G-4951,GALAXY
5615,DATASET/G/G-4952,GALAXY
5616,DATASET/G/G-4953,GALAXY
5617,DATASET/G/G-4954,GALAXY
5618,DATASET/G/G-4955,GALAXY
5619,DATASET/G/G-4956,GALAXY
5620,DATASET/G/G-4957,GALAXY
5621,DATASET/G/G-4958,GALAXY
5622,DATASET/G/G-4959,GALAXY
5623,DATASET/G/G-4960,GALAXY
5624,DATASET/G/G-4961,GALAXY
5625,DATASET/G/G-4962,GALAXY
5626,DATASET/G/G-4963,GALAXY
5627,DATASET/G/G-4964,GALAXY
5628,DATASET/G/G-4965,GALAXY
5629,DATASET/G/G-4966,GALAXY
5630,DATASET/G/G-4967,GALAXY
5631,DATASET/G/G-4968,GALAXY
5632,DATASET/G/G-4969,GALAXY
5633,DATASET/G/G-4970,GALAXY
5634,DATASET/G/G-4971,GALAXY
5635,DATASET/G/G-4972,GALAXY
5636,DATASET/G/G-4973,GALAXY
5637,DATASET/G/G-4974,GALAXY
5638,DATASET/G/G-4975,GALAXY
5639,DATASET/G/G-4976,GALAXY
5640,DATASET/G/G-4977,GALAXY
5641,DATASET/G/G-4978,GALAXY
5642,DATASET/G/G-4979,GALAXY
5643,DATASET/G/G-4980,GALAXY
5644,DATASET/G/G-4981,GALAXY
5645,DATASET/G/G-4982,GALAXY
5646,DATASET/G/G-4983,GALAXY
5647,DATASET/G/G-4984,GALAXY
5648,DATASET/G/G-4985,GALAXY
5649,DATASET/G/G-4986,GALAXY
5650,DATASET/G/G-4987,GALAXY
5651,DATASET/G/G-4988,GALAXY
5652,DATASET/G/G-4989,GALAXY
5653,DATASET/G/G-4990,GALAXY
5654,DATASET/G/G-4991,GALAXY
5655,DATASET/G/G-4992,GALAXY
5656,DATASET/G/G-4993,GALAXY
5657,DATASET/G/G-4994,GALAXY
5658,DATASET/G/G-4995,GALAXY
5659,DATASET/G/G-4996,GALAXY
5660,DATASET/G/G-4997,GALAXY
5661,DATASET/G/G-4998,GALAXY
5662,DATASET/G/G-4999,GALAXY
5663,DATASET/G/G-5000,GALAXY
5664,DATASET/G/G-5001,GALAXY
5665,DATASET/G/G-5002,GALAXY
5666,DATASET/G/G-5003,GALAXY
5667,DATASET/G/G-5004,GALAXY
5668,DATASET/G/G-5005,GALAXY
5669,DATASET/G/G-5006,GALAXY
5670,DATASET/G/G-5007,GALAXY
5671,DATASET/G/G-5008,GALAXY
5672,DATASET/G/G-5009,GALAXY
5673,DATASET/G/G-5010,GALAXY
5674,DATASET/G/G-5011,GALAXY
5675,DATASET/G/G-5012,GALAXY
5676,DATASET/G/G-5013,GALAXY
5677,DATASET/G/G-5014,GALAXY
5678,DATASET/G/G-5015,GALAXY
5679,DATASET/G/G-5016,GALAXY
5680,DATASET/G/G-5017,GALAXY
5681,DATASET/G/G-5018,GALAXY
5682,DATASET/G/G-5019,GALAXY
5683,DATASET/G/G-5020,GALAXY
5684,DATASET/G/G-5021,GALAXY
5685,DATASET/G/G-5022,GALAXY
5686,DATASET/G/G-5023,GALAXY
5687,DATASET/G/G-5024,GALAXY
5688,DATASET/G/G-5025,GALAXY
5689,DATASET/G/G-5026,GALAXY
5690,DATASET/G/G-5027,GALAXY
5691,DATASET/G/G-5028,GALAXY
5692,DATASET/G/G-5029,GALAXY
5693,DATASET/G/G-5030,GALAXY
5694,DATASET/G/G-5031,GALAXY
5695,DATASET/G/G-5032,GALAXY
5696,DATASET/G/G-5033,GALAXY
5697,DATASET/G/G-5034,GALAXY
5698,DATASET/G/G-5035,GALAXY
5699,DATASET/G/G-5036,GALAXY
5700,DATASET/G/G-5037,GALAXY
5701,DATASET/G/G-5038,GALAXY
5702,DATASET/G/G-5039,GALAXY
5703,DATASET/G/G-5040,GALAXY
5704,DATASET/G/G-5041,GALAXY
5705,DATASET/G/G-5042,GALAXY
5706,DATASET/G/G-5043,GALAXY
5707,DATASET/G/G-5044,GALAXY
5708,DATASET/G/G-5045,GALAXY
5709,DATASET/G/G-5046,GALAXY
5710,DATASET/G/G-5047,GALAXY
5711,DATASET/G/G-5048,GALAXY
5712,DATASET/G/G-5049,GALAXY
5713,DATASET/G/G-5050,GALAXY
5714,DATASET/G/G-5051,GALAXY
5715,DATASET/G/G-5052,GALAXY
5716,DATASET/G/G-5053,GALAXY
5717,DATASET/G/G-5054,GALAXY
5718,DATASET/G/G-5055,GALAXY
5719,DATASET/G/G-5056,GALAXY
5720,DATASET/G/G-5057,GALAXY
5721,DATASET/G/G-5058,GALAXY
5722,DATASET/G/G-5059,GALAXY
5723,DATASET/G/G-5060,GALAXY
5724,DATASET/G/G-5061,GALAXY
5725,DATASET/G/G-5062,GALAXY
